OrderID,OrderDate,CustomerID,ProductID,Sales,Quantity,Discount,Profit
CA-2024-116419,2024-07-25,CUST-10628,OFF-AR-10000038,37.02,6,0.0,12.66
CA-2024-116420,2024-07-25,CUST-10248,OFF-AR-10000038,12.34,2,0.0,4.22
CA-2024-116420,2024-07-25,CUST-10248,FUR-FU-10000168,32.78,2,0.0,13.3
CA-2024-116420,2024-07-25,CUST-10248,FUR-BO-10000041,894.76,2,0.0,375.66
CA-2024-116421,2024-07-25,CUST-10488,OFF-FA-10000154,18.7,2,0.0,5.92
CA-2024-116422,2024-07-25,CUST-10125,FUR-FU-10000122,20.1,1,0.0,8.09
CA-2024-116422,2024-07-25,CUST-10125,OFF-BI-10000089,37.05,3,0.0,16.77
CA-2024-116422,2024-07-25,CUST-10125,OFF-FA-10000140,14.24,2,0.0,6.0
CA-2024-116423,2024-07-25,CUST-10874,OFF-AP-10000063,555.15,3,0.0,209.22
CA-2024-116423,2024-07-25,CUST-10874,FUR-FU-10000187,11.79,1,0.0,5.54
CA-2024-116423,2024-07-25,CUST-10874,TEC-MA-10000001,1301.74,1,0.0,493.69
CA-2024-116423,2024-07-25,CUST-10874,FUR-FU-10000150,102.25,5,0.0,44.6
CA-2024-116423,2024-07-25,CUST-10874,OFF-BI-10000105,23.58,1,0.0,7.95
CA-2024-116424,2024-07-25,CUST-10354,OFF-PA-10000171,70.56,3,0.0,32.94
CA-2024-116424,2024-07-25,CUST-10354,TEC-PH-10000015,2282.0,4,0.0,1032.04
CA-2024-116424,2024-07-25,CUST-10354,FUR-TA-10000176,416.52,1,0.0,188.42
CA-2024-116424,2024-07-25,CUST-10354,FUR-TA-10000186,1783.5,5,0.0,698.35
CA-2024-116425,2024-07-25,CUST-10610,FUR-FU-10000165,172.32,4,0.0,80.52
CA-2024-116425,2024-07-25,CUST-10610,TEC-MA-10000060,1920.99,3,0.0,916.26
CA-2024-116425,2024-07-25,CUST-10610,FUR-BO-10000173,369.65,1,0.0,182.21
CA-2024-116426,2024-07-25,CUST-10152,OFF-AP-10000104,498.33,3,0.0,214.74
CA-2024-116426,2024-07-25,CUST-10152,OFF-FA-10000082,29.0,2,0.0,9.18
CA-2024-116426,2024-07-25,CUST-10152,FUR-BO-10000092,235.42,1,0.0,108.22
CA-2024-116427,2024-07-25,CUST-10203,FUR-CH-10000081,672.51,3,0.0,284.16
CA-2024-116428,2024-07-25,CUST-10993,FUR-BO-10000092,706.26,3,0.0,324.66
CA-2024-116428,2024-07-25,CUST-10993,OFF-AR-10000121,36.78,2,0.0,12.84
CA-2024-116428,2024-07-25,CUST-10993,TEC-CO-10000157,820.5,1,0.0,395.97
CA-2024-116429,2024-07-25,CUST-10747,OFF-AR-10000120,60.66,3,0.0,22.59
CA-2024-116430,2024-07-26,CUST-10162,OFF-AP-10000068,163.1,2,0.0,71.94
CA-2024-116430,2024-07-26,CUST-10162,TEC-MA-10000129,2793.3,3,0.0,855.99
CA-2024-116430,2024-07-26,CUST-10162,TEC-AC-10000119,96.98,2,0.0,33.88
CA-2024-116431,2024-07-26,CUST-10485,TEC-MA-10000174,2163.6,3,0.0,702.3
CA-2024-116431,2024-07-26,CUST-10485,TEC-CO-10000106,955.7,2,0.0,363.64
CA-2024-116431,2024-07-26,CUST-10485,TEC-CO-10000103,2034.66,2,0.15,699.12
CA-2024-116432,2024-07-26,CUST-10476,FUR-BO-10000193,586.18,2,0.0,207.5
CA-2024-116432,2024-07-26,CUST-10476,OFF-BI-10000166,36.96,6,0.0,16.44
CA-2024-116432,2024-07-26,CUST-10476,TEC-CO-10000070,6492.7,5,0.0,3087.65
CA-2024-116432,2024-07-26,CUST-10476,OFF-BI-10000016,120.0,5,0.0,38.9
CA-2024-116433,2024-07-26,CUST-10169,OFF-AR-10000038,12.34,2,0.0,4.22
CA-2024-116433,2024-07-26,CUST-10169,FUR-TA-10000158,535.03,1,0.15,199.11
CA-2024-116433,2024-07-26,CUST-10169,TEC-CO-10000160,1224.98,1,0.0,383.09
CA-2024-116434,2024-07-26,CUST-10722,FUR-BO-10000170,2938.38,6,0.0,1325.52
CA-2024-116434,2024-07-26,CUST-10722,TEC-AC-10000131,95.5,2,0.0,30.28
CA-2024-116434,2024-07-26,CUST-10722,OFF-PA-10000125,41.07,3,0.0,15.0
CA-2024-116434,2024-07-26,CUST-10722,TEC-AC-10000056,32.54,2,0.0,11.86
CA-2024-116435,2024-07-26,CUST-10356,TEC-AC-10000138,542.3,5,0.0,170.9
CA-2024-116435,2024-07-26,CUST-10356,OFF-AR-10000120,80.88,4,0.0,30.12
CA-2024-116435,2024-07-26,CUST-10356,OFF-FA-10000197,41.96,4,0.0,12.72
CA-2024-116435,2024-07-26,CUST-10356,OFF-AP-10000161,388.87,2,0.1,154.53
CA-2024-116435,2024-07-26,CUST-10356,OFF-AP-10000068,163.1,2,0.0,71.94
CA-2024-116436,2024-07-26,CUST-10182,TEC-PH-10000184,773.98,2,0.0,377.92
CA-2024-116436,2024-07-26,CUST-10182,OFF-AR-10000062,33.57,3,0.0,10.44
CA-2024-116436,2024-07-26,CUST-10182,FUR-CH-10000127,222.86,1,0.0,85.75
CA-2024-116437,2024-07-26,CUST-10332,FUR-BO-10000153,174.2,1,0.15,42.79
CA-2024-116437,2024-07-26,CUST-10332,OFF-AR-10000043,63.95,5,0.0,25.95
CA-2024-116437,2024-07-26,CUST-10332,OFF-AR-10000194,6.28,2,0.0,2.34
CA-2024-116437,2024-07-26,CUST-10332,OFF-BI-10000016,48.0,2,0.0,15.56
CA-2024-116438,2024-07-26,CUST-10546,FUR-BO-10000137,394.56,2,0.0,147.02
CA-2024-116439,2024-07-26,CUST-10716,TEC-MA-10000107,2106.75,3,0.0,863.61
CA-2024-116439,2024-07-26,CUST-10716,OFF-PA-10000141,37.66,2,0.0,16.82
CA-2024-116440,2024-07-26,CUST-10467,TEC-AC-10000146,113.17,1,0.0,38.53
CA-2024-116440,2024-07-26,CUST-10467,FUR-BO-10000153,409.88,2,0.0,147.06
CA-2024-116441,2024-07-26,CUST-10508,TEC-PH-10000008,512.64,3,0.0,201.69
CA-2024-116442,2024-07-26,CUST-10133,TEC-AC-10000188,92.46,3,0.15,17.16
CA-2024-116442,2024-07-26,CUST-10133,OFF-PA-10000010,59.13,3,0.0,23.82
CA-2024-116443,2024-07-26,CUST-10913,OFF-AP-10000118,70.34,1,0.1,18.9
CA-2024-116443,2024-07-26,CUST-10913,FUR-BO-10000087,745.44,3,0.0,236.97
CA-2024-116443,2024-07-26,CUST-10913,TEC-MA-10000006,642.23,1,0.0,283.42
CA-2024-116444,2024-07-26,CUST-10928,OFF-AR-10000149,73.44,3,0.0,31.65
CA-2024-116444,2024-07-26,CUST-10928,TEC-PH-10000008,341.76,2,0.0,134.46
CA-2024-116445,2024-07-26,CUST-10672,OFF-AR-10000175,130.2,5,0.0,45.3
CA-2024-116445,2024-07-26,CUST-10672,TEC-CO-10000019,4350.64,4,0.0,1858.04
CA-2024-116445,2024-07-26,CUST-10672,FUR-BO-10000041,1431.62,4,0.2,393.42
CA-2024-116445,2024-07-26,CUST-10672,OFF-FA-10000140,42.72,6,0.0,18.0
CA-2024-116446,2024-07-26,CUST-10017,OFF-BI-10000047,43.2,2,0.0,15.02
CA-2024-116447,2024-07-26,CUST-10517,OFF-FA-10000154,23.84,3,0.15,4.67
CA-2024-116447,2024-07-26,CUST-10517,OFF-AP-10000104,498.33,3,0.0,214.74
CA-2024-116447,2024-07-26,CUST-10517,OFF-AR-10000114,98.31,3,0.0,39.72
CA-2024-116448,2024-07-26,CUST-10613,FUR-TA-10000176,833.04,2,0.0,376.84
CA-2024-116448,2024-07-26,CUST-10613,OFF-AP-10000104,498.33,3,0.0,214.74
CA-2024-116448,2024-07-26,CUST-10613,OFF-PA-10000010,39.42,2,0.0,15.88
CA-2024-116448,2024-07-26,CUST-10613,TEC-AC-10000085,583.56,4,0.0,200.28
CA-2024-116448,2024-07-26,CUST-10613,FUR-TA-10000009,3061.8,4,0.0,980.0
CA-2024-116449,2024-07-26,CUST-10995,OFF-PA-10000177,21.58,2,0.0,9.1
CA-2024-116449,2024-07-26,CUST-10995,OFF-AR-10000120,54.59,3,0.1,16.52
CA-2024-116449,2024-07-26,CUST-10995,FUR-CH-10000081,762.18,4,0.15,244.38
CA-2024-116449,2024-07-26,CUST-10995,OFF-FA-10000079,12.15,1,0.0,5.98
CA-2024-116450,2024-07-26,CUST-10859,OFF-FA-10000082,29.0,2,0.0,9.18
CA-2024-116450,2024-07-26,CUST-10859,FUR-CH-10000169,535.92,2,0.0,251.6
CA-2024-116450,2024-07-26,CUST-10859,TEC-MA-10000090,5343.4,5,0.0,2112.25
CA-2024-116451,2024-07-26,CUST-10059,FUR-TA-10000061,889.95,3,0.0,398.31
CA-2024-116451,2024-07-26,CUST-10059,TEC-CO-10000108,1042.22,1,0.0,513.0
CA-2024-116451,2024-07-26,CUST-10059,OFF-AP-10000104,166.11,1,0.0,71.58
CA-2024-116452,2024-07-26,CUST-10953,TEC-MA-10000006,1926.69,3,0.0,850.26
CA-2024-116452,2024-07-26,CUST-10953,OFF-PA-10000125,13.69,1,0.0,5.0
CA-2024-116453,2024-07-26,CUST-10599,OFF-BI-10000142,77.12,4,0.0,33.12
CA-2024-116453,2024-07-26,CUST-10599,OFF-FA-10000140,28.48,4,0.0,12.0
CA-2024-116453,2024-07-26,CUST-10599,TEC-CO-10000019,6525.96,6,0.0,2787.06
CA-2024-116453,2024-07-26,CUST-10599,FUR-BO-10000095,341.05,1,0.0,165.41
CA-2024-116454,2024-07-26,CUST-10807,OFF-FA-10000082,29.0,2,0.0,9.18
CA-2024-116454,2024-07-26,CUST-10807,OFF-PA-10000064,11.26,1,0.2,1.91
CA-2024-116455,2024-07-26,CUST-10400,TEC-PH-10000184,1160.97,3,0.0,566.88
CA-2024-116455,2024-07-26,CUST-10400,TEC-CO-10000100,1080.94,2,0.1,462.6
CA-2024-116456,2024-07-26,CUST-10315,FUR-FU-10000195,162.06,3,0.0,73.71
CA-2024-116456,2024-07-26,CUST-10315,FUR-TA-10000152,387.8,1,0.1,97.21
CA-2024-116457,2024-07-26,CUST-10449,OFF-AP-10000134,1071.29,4,0.1,464.57
CA-2024-116457,2024-07-26,CUST-10449,FUR-TA-10000155,1205.95,5,0.0,502.7
CA-2024-116458,2024-07-26,CUST-10143,TEC-CO-10000139,1583.81,3,0.2,263.45
CA-2024-116459,2024-07-26,CUST-10354,TEC-AC-10000131,47.75,1,0.0,15.14
CA-2024-116459,2024-07-26,CUST-10354,FUR-CH-10000181,167.66,2,0.0,53.58
CA-2024-116459,2024-07-26,CUST-10354,FUR-CH-10000051,429.42,3,0.15,141.96
CA-2024-116459,2024-07-26,CUST-10354,OFF-AR-10000088,11.31,1,0.0,3.58
CA-2024-116460,2024-07-26,CUST-10037,OFF-FA-10000112,51.35,5,0.0,22.15
CA-2024-116460,2024-07-26,CUST-10037,FUR-FU-10000195,324.12,6,0.0,147.42
CA-2024-116460,2024-07-26,CUST-10037,OFF-AR-10000175,156.24,6,0.0,54.36
CA-2024-116461,2024-07-26,CUST-10145,TEC-PH-10000032,814.77,2,0.2,111.79
CA-2024-116461,2024-07-26,CUST-10145,TEC-AC-10000164,187.68,6,0.0,75.9
CA-2024-116461,2024-07-26,CUST-10145,OFF-BI-10000055,93.2,4,0.0,36.72
CA-2024-116461,2024-07-26,CUST-10145,TEC-CO-10000132,9314.65,5,0.0,3886.2
CA-2024-116461,2024-07-26,CUST-10145,TEC-AC-10000188,108.78,3,0.0,33.48
CA-2024-116462,2024-07-26,CUST-10120,TEC-AC-10000056,16.27,1,0.0,5.93
CA-2024-116462,2024-07-26,CUST-10120,FUR-FU-10000048,159.06,2,0.0,65.46
CA-2024-116462,2024-07-26,CUST-10120,TEC-MA-10000090,1068.68,1,0.0,422.45
CA-2024-116463,2024-07-26,CUST-10394,TEC-CO-10000132,3725.86,2,0.0,1554.48
CA-2024-116463,2024-07-26,CUST-10394,TEC-MA-10000069,323.61,1,0.0,134.18
CA-2024-116464,2024-07-26,CUST-10996,FUR-CH-10000169,267.96,1,0.0,125.8
CA-2024-116464,2024-07-26,CUST-10996,TEC-AC-10000130,290.01,3,0.0,98.34
CA-2024-116464,2024-07-26,CUST-10996,FUR-TA-10000049,235.16,1,0.0,78.01
CA-2024-116465,2024-07-26,CUST-10168,FUR-CH-10000127,1337.16,6,0.0,514.5
CA-2024-116465,2024-07-26,CUST-10168,FUR-CH-10000181,502.98,6,0.0,160.74
CA-2024-116465,2024-07-26,CUST-10168,TEC-MA-10000052,1062.8,1,0.0,356.94
CA-2024-116466,2024-07-26,CUST-10141,TEC-MA-10000096,2812.26,3,0.0,1065.81
CA-2024-116466,2024-07-26,CUST-10141,OFF-AR-10000080,70.53,3,0.0,28.56
CA-2024-116467,2024-07-26,CUST-10883,OFF-AR-10000194,6.28,2,0.0,2.34
CA-2024-116467,2024-07-26,CUST-10883,TEC-AC-10000146,113.17,1,0.0,38.53
CA-2024-116468,2024-07-26,CUST-10032,FUR-BO-10000193,1172.36,4,0.0,415.0
CA-2024-116468,2024-07-26,CUST-10032,OFF-PA-10000064,22.51,2,0.2,3.81
CA-2024-116468,2024-07-26,CUST-10032,FUR-BO-10000092,706.26,3,0.0,324.66
CA-2024-116468,2024-07-26,CUST-10032,FUR-CH-10000081,224.17,1,0.0,94.72
CA-2024-116469,2024-07-26,CUST-10751,FUR-FU-10000168,32.78,2,0.0,13.3
CA-2024-116469,2024-07-26,CUST-10751,TEC-PH-10000178,551.62,2,0.2,126.22
CA-2024-116469,2024-07-26,CUST-10751,TEC-CO-10000132,3725.86,2,0.0,1554.48
CA-2024-116470,2024-07-27,CUST-10476,FUR-BO-10000041,1342.14,3,0.0,563.49
CA-2024-116470,2024-07-27,CUST-10476,FUR-TA-10000116,757.77,1,0.0,236.93
CA-2024-116471,2024-07-27,CUST-10992,FUR-FU-10000117,99.75,1,0.0,30.27
CA-2024-116471,2024-07-27,CUST-10992,TEC-CO-10000132,3725.86,2,0.0,1554.48
CA-2024-116472,2024-07-27,CUST-10042,TEC-MA-10000052,3400.96,4,0.2,577.52
CA-2024-116472,2024-07-27,CUST-10042,FUR-TA-10000155,241.19,1,0.0,100.54
CA-2024-116472,2024-07-27,CUST-10042,TEC-AC-10000085,350.14,3,0.2,62.68
CA-2024-116473,2024-07-27,CUST-10234,TEC-CO-10000103,1196.86,1,0.0,529.09
CA-2024-116473,2024-07-27,CUST-10234,FUR-BO-10000153,553.34,3,0.1,159.11
CA-2024-116474,2024-07-27,CUST-10386,TEC-MA-10000014,486.62,2,0.2,159.86
CA-2024-116474,2024-07-27,CUST-10386,OFF-BI-10000047,21.6,1,0.0,7.51
CA-2024-116475,2024-07-27,CUST-10439,TEC-CO-10000046,3469.58,6,0.15,1067.66
CA-2024-116475,2024-07-27,CUST-10439,FUR-TA-10000198,850.38,2,0.0,369.72
CA-2024-116475,2024-07-27,CUST-10439,OFF-FA-10000190,11.43,1,0.0,5.51
CA-2024-116475,2024-07-27,CUST-10439,OFF-BI-10000182,26.58,6,0.0,8.46
CA-2024-116476,2024-07-27,CUST-10921,OFF-AP-10000083,225.71,1,0.0,89.9
CA-2024-116476,2024-07-27,CUST-10921,FUR-TA-10000116,1515.54,2,0.0,473.86
CA-2024-116477,2024-07-27,CUST-10540,FUR-CH-10000169,267.96,1,0.0,125.8
CA-2024-116477,2024-07-27,CUST-10540,TEC-AC-10000119,96.98,2,0.0,33.88
CA-2024-116478,2024-07-27,CUST-10401,TEC-MA-10000097,2790.51,3,0.0,1249.14
CA-2024-116478,2024-07-27,CUST-10401,OFF-AR-10000175,26.04,1,0.0,9.06
CA-2024-116479,2024-07-27,CUST-10408,FUR-FU-10000192,90.9,3,0.0,44.07
CA-2024-116480,2024-07-27,CUST-10964,TEC-CO-10000103,3051.99,3,0.15,1048.68
CA-2024-116480,2024-07-27,CUST-10964,OFF-BI-10000105,23.58,1,0.0,7.95
CA-2024-116480,2024-07-27,CUST-10964,TEC-MA-10000096,937.42,1,0.0,355.27
CA-2024-116481,2024-07-27,CUST-10586,OFF-BI-10000025,113.15,5,0.0,38.55
CA-2024-116481,2024-07-27,CUST-10586,FUR-CH-10000042,771.3,6,0.0,294.84
CA-2024-116481,2024-07-27,CUST-10586,FUR-TA-10000086,4053.66,6,0.0,1377.24
CA-2024-116481,2024-07-27,CUST-10586,OFF-PA-10000177,43.16,4,0.0,18.2
CA-2024-116481,2024-07-27,CUST-10586,FUR-FU-10000165,215.4,5,0.0,100.65
CA-2024-116482,2024-07-27,CUST-10618,FUR-CH-10000042,128.55,1,0.0,49.14
CA-2024-116482,2024-07-27,CUST-10618,FUR-CH-10000179,397.8,3,0.0,195.69
CA-2024-116483,2024-07-27,CUST-10703,OFF-AP-10000063,555.15,3,0.0,209.22
CA-2024-116483,2024-07-27,CUST-10703,TEC-MA-10000097,2790.51,3,0.0,1249.14
CA-2024-116484,2024-07-27,CUST-10768,TEC-PH-10000015,1711.5,3,0.0,774.03
CA-2024-116484,2024-07-27,CUST-10768,OFF-FA-10000185,11.32,1,0.0,4.78
CA-2024-116485,2024-07-27,CUST-10617,OFF-AP-10000104,166.11,1,0.0,71.58
CA-2024-116485,2024-07-27,CUST-10617,OFF-AP-10000094,250.29,1,0.0,109.07
CA-2024-116486,2024-07-27,CUST-10237,FUR-BO-10000137,789.12,4,0.0,294.04
CA-2024-116486,2024-07-27,CUST-10237,OFF-AP-10000068,407.75,5,0.0,179.85
CA-2024-116487,2024-07-27,CUST-10875,TEC-CO-10000139,659.92,1,0.0,219.8
CA-2024-116487,2024-07-27,CUST-10875,TEC-CO-10000108,1042.22,1,0.0,513.0
CA-2024-116487,2024-07-27,CUST-10875,OFF-PA-10000125,13.69,1,0.0,5.0
CA-2024-116488,2024-07-27,CUST-10722,TEC-AC-10000133,178.68,2,0.0,62.06
CA-2024-116488,2024-07-27,CUST-10722,OFF-AR-10000043,25.58,2,0.0,10.38
CA-2024-116489,2024-07-27,CUST-10734,OFF-FA-10000072,10.59,3,0.0,3.45
CA-2024-116489,2024-07-27,CUST-10734,TEC-PH-10000008,512.64,3,0.0,201.69
CA-2024-116489,2024-07-27,CUST-10734,TEC-MA-10000129,2793.3,3,0.0,855.99
CA-2024-116490,2024-07-27,CUST-10996,OFF-FA-10000101,1.78,1,0.0,0.64
CA-2024-116490,2024-07-27,CUST-10996,OFF-AR-10000162,56.5,2,0.0,23.26
CA-2024-116491,2024-07-27,CUST-10809,TEC-PH-10000013,986.78,1,0.0,409.91
CA-2024-116492,2024-07-27,CUST-10834,FUR-BO-10000143,796.56,3,0.0,375.03
CA-2024-116492,2024-07-27,CUST-10834,FUR-FU-10000048,159.06,2,0.0,65.46
CA-2024-116492,2024-07-27,CUST-10834,FUR-BO-10000115,309.82,2,0.0,107.16
CA-2024-116493,2024-07-27,CUST-10950,FUR-BO-10000115,464.73,3,0.0,160.74
CA-2024-116493,2024-07-27,CUST-10950,FUR-CH-10000127,668.58,3,0.0,257.25
CA-2024-116494,2024-07-27,CUST-10145,OFF-PA-10000151,65.79,3,0.0,27.57
CA-2024-116494,2024-07-27,CUST-10145,OFF-AP-10000145,601.26,6,0.0,241.56
CA-2024-116495,2024-07-27,CUST-10478,OFF-FA-10000101,1.78,1,0.0,0.64
CA-2024-116495,2024-07-27,CUST-10478,TEC-AC-10000146,305.56,3,0.1,81.64
CA-2024-116495,2024-07-27,CUST-10478,OFF-BI-10000182,8.86,2,0.0,2.82
CA-2024-116496,2024-07-27,CUST-10564,TEC-PH-10000099,1775.92,2,0.1,646.88
CA-2024-116496,2024-07-27,CUST-10564,OFF-AR-10000038,14.81,3,0.2,2.63
CA-2024-116496,2024-07-27,CUST-10564,TEC-AC-10000056,16.27,1,0.0,5.93
CA-2024-116497,2024-07-27,CUST-10329,TEC-CO-10000132,1862.93,1,0.0,777.24
CA-2024-116497,2024-07-27,CUST-10329,OFF-AP-10000104,332.22,2,0.0,143.16
CA-2024-116498,2024-07-27,CUST-10845,TEC-AC-10000138,216.92,2,0.0,68.36
CA-2024-116499,2024-07-27,CUST-10761,TEC-CO-10000160,3123.7,3,0.15,598.03
CA-2024-116500,2024-07-27,CUST-10710,OFF-AR-10000162,28.25,1,0.0,11.63
CA-2024-116500,2024-07-27,CUST-10710,OFF-PA-10000076,13.9,2,0.0,4.32
CA-2024-116500,2024-07-27,CUST-10710,TEC-MA-10000097,1860.34,2,0.0,832.76
CA-2024-116501,2024-07-27,CUST-10259,TEC-MA-10000097,5581.02,6,0.0,2498.28
CA-2024-116501,2024-07-27,CUST-10259,TEC-MA-10000123,1553.28,6,0.0,669.6
CA-2024-116501,2024-07-27,CUST-10259,FUR-FU-10000007,233.93,3,0.2,31.97
CA-2024-116502,2024-07-27,CUST-10725,OFF-BI-10000005,90.2,2,0.0,33.78
CA-2024-116503,2024-07-27,CUST-10530,TEC-CO-10000021,3739.04,2,0.0,1255.92
CA-2024-116503,2024-07-27,CUST-10530,OFF-FA-10000185,33.96,3,0.0,14.34
CA-2024-116503,2024-07-27,CUST-10530,FUR-FU-10000002,59.68,1,0.0,27.06
CA-2024-116504,2024-07-27,CUST-10311,TEC-PH-10000099,3946.48,4,0.0,1688.4
CA-2024-116504,2024-07-27,CUST-10311,FUR-FU-10000163,411.0,6,0.0,180.36
CA-2024-116504,2024-07-27,CUST-10311,TEC-AC-10000011,118.46,1,0.1,35.64
CA-2024-116504,2024-07-27,CUST-10311,FUR-CH-10000081,672.51,3,0.0,284.16
CA-2024-116505,2024-07-27,CUST-10154,TEC-MA-10000129,1862.2,2,0.0,570.66
CA-2024-116506,2024-07-27,CUST-10898,OFF-PA-10000125,13.69,1,0.0,5.0
CA-2024-116506,2024-07-27,CUST-10898,OFF-AR-10000088,45.24,4,0.0,14.32
CA-2024-116507,2024-07-27,CUST-10581,OFF-FA-10000199,9.23,1,0.0,4.43
CA-2024-116508,2024-07-27,CUST-10829,FUR-FU-10000117,199.5,2,0.0,60.54
CA-2024-116508,2024-07-27,CUST-10829,FUR-TA-10000152,430.89,1,0.0,140.3
CA-2024-116508,2024-07-27,CUST-10829,TEC-CO-10000159,1206.04,2,0.0,542.8
CA-2024-116509,2024-07-27,CUST-10523,OFF-AR-10000175,26.04,1,0.0,9.06
CA-2024-116509,2024-07-27,CUST-10523,FUR-FU-10000003,86.64,2,0.0,26.18
CA-2024-116509,2024-07-27,CUST-10523,TEC-PH-10000184,773.98,2,0.0,377.92
CA-2024-116510,2024-07-28,CUST-10372,FUR-TA-10000176,1499.47,4,0.1,587.07
CA-2024-116510,2024-07-28,CUST-10372,TEC-MA-10000123,517.76,2,0.0,223.2
CA-2024-116510,2024-07-28,CUST-10372,OFF-PA-10000064,14.07,1,0.0,4.72
CA-2024-116511,2024-07-28,CUST-10974,FUR-CH-10000111,1600.38,6,0.0,579.18
CA-2024-116511,2024-07-28,CUST-10974,TEC-PH-10000013,5920.68,6,0.0,2459.46
CA-2024-116511,2024-07-28,CUST-10974,OFF-AP-10000037,950.48,4,0.0,382.56
CA-2024-116511,2024-07-28,CUST-10974,TEC-AC-10000024,207.96,3,0.0,86.49
CA-2024-116511,2024-07-28,CUST-10974,OFF-BI-10000047,17.28,1,0.2,3.19
CA-2024-116512,2024-07-28,CUST-10006,FUR-CH-10000042,642.75,5,0.0,245.7
CA-2024-116512,2024-07-28,CUST-10006,FUR-BO-10000137,591.84,3,0.0,220.53
CA-2024-116513,2024-07-28,CUST-10983,TEC-CO-10000157,4102.5,5,0.0,1979.85
CA-2024-116513,2024-07-28,CUST-10983,FUR-CH-10000042,257.1,2,0.0,98.28
CA-2024-116514,2024-07-28,CUST-10979,TEC-CO-10000103,1196.86,1,0.0,529.09
CA-2024-116514,2024-07-28,CUST-10979,TEC-CO-10000021,3739.04,2,0.0,1255.92
CA-2024-116514,2024-07-28,CUST-10979,OFF-AR-10000054,76.6,2,0.0,27.82
CA-2024-116515,2024-07-28,CUST-10995,FUR-FU-10000122,20.1,1,0.0,8.09
CA-2024-116515,2024-07-28,CUST-10995,OFF-PA-10000010,59.13,3,0.0,23.82
CA-2024-116516,2024-07-28,CUST-10460,TEC-AC-10000011,263.24,2,0.0,97.6
CA-2024-116516,2024-07-28,CUST-10460,OFF-AR-10000120,40.44,2,0.0,15.06
CA-2024-116516,2024-07-28,CUST-10460,OFF-AR-10000113,28.02,2,0.0,9.56
CA-2024-116517,2024-07-28,CUST-10962,TEC-CO-10000108,3126.66,3,0.0,1539.0
CA-2024-116517,2024-07-28,CUST-10962,OFF-AP-10000035,442.12,2,0.0,162.56
CA-2024-116518,2024-07-28,CUST-10385,FUR-FU-10000163,68.5,1,0.0,30.06
CA-2024-116518,2024-07-28,CUST-10385,FUR-BO-10000041,380.27,1,0.15,120.72
CA-2024-116519,2024-07-28,CUST-10028,FUR-TA-10000167,1080.02,2,0.0,346.06
CA-2024-116519,2024-07-28,CUST-10028,FUR-CH-10000051,143.14,1,0.15,47.32
CA-2024-116520,2024-07-28,CUST-10222,TEC-CO-10000100,3002.6,5,0.0,1456.75
CA-2024-116520,2024-07-28,CUST-10222,TEC-MA-10000090,5343.4,5,0.0,2112.25
CA-2024-116521,2024-07-28,CUST-10945,FUR-TA-10000009,3061.8,4,0.0,980.0
CA-2024-116521,2024-07-28,CUST-10945,OFF-AR-10000017,3.29,1,0.0,1.57
CA-2024-116521,2024-07-28,CUST-10945,OFF-AR-10000029,86.76,5,0.1,31.21
CA-2024-116522,2024-07-28,CUST-10012,FUR-CH-10000081,403.51,2,0.1,144.61
CA-2024-116522,2024-07-28,CUST-10012,OFF-FA-10000197,10.49,1,0.0,3.18
CA-2024-116522,2024-07-28,CUST-10012,FUR-BO-10000092,235.42,1,0.0,108.22
CA-2024-116523,2024-07-28,CUST-10526,OFF-FA-10000190,22.86,2,0.0,11.02
CA-2024-116524,2024-07-28,CUST-10070,OFF-AP-10000063,185.05,1,0.0,69.74
CA-2024-116525,2024-07-28,CUST-10287,TEC-CO-10000110,4346.85,3,0.0,1670.52
CA-2024-116526,2024-07-28,CUST-10083,FUR-FU-10000195,162.06,3,0.0,73.71
CA-2024-116526,2024-07-28,CUST-10083,FUR-TA-10000030,746.89,2,0.1,273.57
CA-2024-116526,2024-07-28,CUST-10083,OFF-AP-10000134,297.58,1,0.0,145.9
CA-2024-116526,2024-07-28,CUST-10083,OFF-AP-10000145,400.84,4,0.0,161.04
CA-2024-116526,2024-07-28,CUST-10083,FUR-BO-10000084,710.07,3,0.0,261.03
CA-2024-116527,2024-07-28,CUST-10859,FUR-BO-10000039,667.44,3,0.0,308.01
CA-2024-116527,2024-07-28,CUST-10859,TEC-AC-10000018,144.36,2,0.0,49.92
CA-2024-116527,2024-07-28,CUST-10859,FUR-BO-10000092,470.84,2,0.0,216.44
CA-2024-116527,2024-07-28,CUST-10859,TEC-AC-10000056,65.08,4,0.0,23.72
CA-2024-116527,2024-07-28,CUST-10859,FUR-BO-10000095,682.1,2,0.0,330.82
CA-2024-116528,2024-07-28,CUST-10577,TEC-CO-10000160,3674.94,3,0.0,1149.27
CA-2024-116529,2024-07-28,CUST-10900,TEC-CO-10000021,1869.52,1,0.0,627.96
CA-2024-116529,2024-07-28,CUST-10900,TEC-PH-10000066,809.59,1,0.0,384.27
CA-2024-116530,2024-07-28,CUST-10675,FUR-TA-10000167,1620.03,3,0.0,519.09
CA-2024-116531,2024-07-28,CUST-10972,TEC-MA-10000097,930.17,1,0.0,416.38
CA-2024-116532,2024-07-28,CUST-10491,OFF-AR-10000038,12.34,2,0.0,4.22
CA-2024-116532,2024-07-28,CUST-10491,TEC-MA-10000001,1301.74,1,0.0,493.69
